Fecha,Planta,Tratamiento,Altura planta (cm),Diametro tallo (mm),Clorofila (SPAD),Numero flores ,Numero frutos,Numero frutos cosechados ,Peso frutos cosechados (Kg),Perímetro (mm),Tamanno altura (mm),Frutos de 2da,pH_savia,K_savia (ppm),Ca_savia (ppm),Na_savia (ppm),NO3_savia (ppm),Conductividad_savia (mS/cm),Fosforo_savia (ppm),pH_suelo_Horiba,K_suelo_Horiba (ppm),Ca_suelo_Horiba (ppm),Na_suelo_Horiba (ppm),NO3_suelo_Horiba (ppm),Conductividad_suelo_Horiba (mS/cm),Fosforo_suelo_Hanna (ppm),Tamanno cintura (mm),7in1_Nitrogen[mg/kg],7in1_Phosphorus[mg/kg],7in1_Potasium[mg/kg],7in1_Ph[pH],7in1_Moisture[%RH],7in1_S_Temperature[C],7in1_Conductivity[uS/cm],Pynamometer_Radiation[W/m^2],Air_sensor_Temperature[C],Air_sensor_Humidity[%RH],RGB_capture,Tapo_capture,Parrot_capture,Tratamiento iniciado,7in1_Conductivity[mS/cm],Pynamometer_Radiation[W/m2],Cultivo,Laboratorio,Posicion_x,Posicion_y,x,y
2024-10-23,85,T11_N1P1K0,,,,,,7.0,0.729,225.0,70.2,0.0,,,,,,,,,,,,,,,71.61955691367456,,,,,,,,,,,,,,,,,Tomate ,Quindío,8.6,8.4,8.6,8.4
2024-10-23,86,T11_N1P1K0,,,,,,2.0,0.164,175.0,605.0,0.0,,,,,,,,,,,,,,,55.70409982174688,,,,,,,,,,,,,,,,,Tomate ,Quindío,8.1,8.4,8.1,8.4
2024-10-23,87,T11_N1P1K0,,,58.0,34.0,6.0,2.0,0.127,145.0,50.4,0.0,5.2,4100.0,270.0,55.0,330.0,12.46,,7.2,36.0,12.0,2.0,29.0,0.216,,46.154825566590276,,,,6.37,36.8,24.4,304.0,21.4,25.1,78.7,1.0,1.0,5.0,Si,0.304,214.0,Tomatoes,Quindio,7.6,8.4,7.6,8.4
2024-10-23,88,T8_N0P2K1,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,Tomate ,Quindío,6.4,8.4,6.4,8.4
2024-10-23,89,T8_N0P2K1,,,,,,4.0,0.54,220.0,70.3,0.0,,,,,,,,,,,,,,,70.0280112044818,,,,,,,,,,,,,,,,,Tomate ,Quindío,5.9,8.4,5.9,8.4
2024-10-23,90,T8_N0P2K1,,,60.0,18.0,3.0,1.0,0.067,170.0,60.0,0.0,5.1,4000.0,240.0,51.0,280.0,11.16,,7.5,64.0,10.0,2.0,38.0,0.226,,54.112554112554115,,,,7.94,34.4,24.0,156.0,24.7,25.0,78.0,1.0,1.0,5.0,Si,0.156,247.0,Tomatoes,Quindio,5.4,8.4,5.4,8.4
2024-10-23,91,T9_N0P2K2,,,,,,5.0,0.732,215.0,70.2,0.0,,,,,,,,,,,,,,,68.43646549528903,,,,,,,,,,,,,,,,,Tomate ,Quindío,4.2,8.4,4.2,8.4
2024-10-23,92,T9_N0P2K2,,,,,,6.0,0.795,235.0,70.2,0.0,,,,,,,,,,,,,,,74.8026483320601,,,,,,,,,,,,,,,,,Tomate ,Quindío,3.7,8.4,3.7,8.4
2024-10-23,93,T9_N0P2K2,,,,,,6.0,0.729,215.0,70.7,0.0,,,,,,,,,,,,,,,68.43646549528903,,,,6.49,33.5,24.0,117.0,22.1,25.6,70.2,1.0,1.0,5.0,Si,0.117,221.0,Tomatoes,Quindio,3.2,8.4,3.2,8.4
2024-10-23,94,T13_N1P0K1,,,,,,6.0,0.878,230.0,80.1,1.0,,,,,,,,,,,,,,,73.21110262286733,,,,,,,,,,,,,,,,,Tomate ,Quindío,2.0,8.4,2.0,8.4
2024-10-23,95,T13_N1P0K1,,,,,,3.0,0.334,205.0,60.7,0.0,,,,,,,,,,,,,,,65.25337407690348,,,,,,,,,,,,,,,,,Tomate ,Quindío,1.5,8.4,1.5,8.4
2024-10-23,96,T13_N1P0K1,,,,,,8.0,0.778,240.0,60.8,0.0,,,,,,,,,,,,,,,76.39419404125286,,,,7.84,34.8,24.0,152.0,16.9,25.6,68.2,1.0,1.0,5.0,Si,0.152,169.0,Tomatoes,Quindio,1.0,8.4,1.0,8.4
2024-10-23,97,T26_N2P2K1,,,,,,4.0,0.562,235.0,70.3,0.0,,,,,,,,,,,,,,,74.8026483320601,,,,8.35,36.1,24.0,176.0,17.1,25.6,72.1,1.0,1.0,5.0,Si,0.176,171.0,Tomatoes,Quindio,1.0,9.6,1.0,9.6
2024-10-23,98,T26_N2P2K1,,,,,,8.0,0.147,225.0,70.6,0.0,,,,,,,,,,,,,,,71.61955691367456,,,,,,,,,,,,,,,,,Tomate ,Quindío,1.5,9.6,1.5,9.6
2024-10-23,99,T26_N2P2K1,,,,,,3.0,0.481,235.0,70.7,0.0,,,,,,,,,,,,,,,74.8026483320601,,,,,,,,,,,,,,,,,Tomate ,Quindío,2.0,9.6,2.0,9.6
2024-10-23,100,T16_N1P1K2,,,,,,5.0,0.642,245.0,70.5,0.0,,,,,,,,,,,,,,,77.98573975044563,,,,7.85,34.5,24.0,158.0,17.1,25.6,72.7,1.0,1.0,5.0,Si,0.158,171.0,Tomatoes,Quindio,3.2,9.6,3.2,9.6
2024-10-23,101,T16_N1P1K2,,,,,,3.0,0.43,210.0,60.9,0.0,,,,,,,,,,,,,,,66.84491978609626,,,,,,,,,,,,,,,,,Tomate ,Quindío,3.7,9.6,3.7,9.6
2024-10-23,102,T16_N1P1K2,,,,,,8.0,1.304,240.0,70.8,0.0,,,,,,,,,,,,,,,76.39419404125286,,,,,,,,,,,,,,,,,Tomate ,Quindío,4.2,9.6,4.2,9.6
2024-10-23,103,T10_N1P0K0,,,,,,4.0,0.637,220.0,80.1,0.0,,,,,,,,,,,,,,,70.0280112044818,,,,8.04,25.7,24.0,209.0,23.5,24.9,75.8,1.0,1.0,5.0,Si,0.209,235.0,Tomatoes,Quindio,5.4,9.6,5.4,9.6
2024-10-23,104,T10_N1P0K0,,,,,,5.0,0.902,235.0,70.7,0.0,,,,,,,,,,,,,,,74.8026483320601,,,,,,,,,,,,,,,,,Tomate ,Quindío,5.9,9.6,5.9,9.6
2024-10-23,105,T10_N1P0K0,,,,,,3.0,0.432,180.0,60.3,0.0,,,,,,,,,,,,,,,57.29564553093965,,,,,,,,,,,,,,,,,Tomate ,Quindío,6.4,9.6,6.4,9.6
2024-10-23,106,T22_N2P0K1,,,,,,6.0,0.841,225.0,70.8,0.0,,,,,,,,,,,,,,,71.61955691367456,,,,7.8,28.9,24.8,90.0,15.1,25.4,74.2,1.0,1.0,5.0,Si,0.09,151.0,Tomatoes,Quindio,7.6,9.6,7.6,9.6
2024-10-23,107,T22_N2P0K1,,,,,,7.0,1.022,225.0,70.3,0.0,,,,,,,,,,,,,,,71.61955691367456,,,,,,,,,,,,,,,,,Tomate ,Quindío,8.1,9.6,8.1,9.6
2024-10-23,108,T22_N2P0K1,,,,,,5.0,0.587,220.0,70.0,0.0,,,,,,,,,,,,,,,70.0280112044818,,,,,,,,,,,,,,,,,Tomate ,Quindío,8.6,9.6,8.6,9.6
2024-10-23,109,T12_N1P2K0,,,,,,6.0,0.551,190.0,60.7,0.0,,,,,,,,,,,,,,,60.47873694932519,,,,,,,,,,,,,,,,,Tomate ,Quindío,8.6,10.8,8.6,10.8
2024-10-23,110,T12_N1P2K0,,,,,,3.0,0.221,220.0,70.3,0.0,,,,,,,,,,,,,,,70.0280112044818,,,,,,,,,,,,,,,,,Tomate ,Quindío,8.1,10.8,8.1,10.8
2024-10-23,111,T12_N1P2K0,,,,,,4.0,0.309,225.0,70.0,0.0,,,,,,,,,,,,,,,71.61955691367456,,,,6.41,27.5,24.4,134.0,14.7,25.4,71.0,1.0,1.0,5.0,Si,0.134,147.0,Tomatoes,Quindio,7.6,10.8,7.6,10.8
2024-10-23,112,T28_BIO-N0P0K0,,,,,,7.0,1.0,235.0,70.6,0.0,,,,,,,,,,,,,,,74.8026483320601,,,,,,,,,,,,,,,,,Tomate ,Quindío,6.4,10.8,6.4,10.8
2024-10-23,113,T28_BIO-N0P0K0,,,,,,5.0,0.612,220.0,70.6,0.0,,,,,,,,,,,,,,,70.0280112044818,,,,,,,,,,,,,,,,,Tomate ,Quindío,5.9,10.8,5.9,10.8
2024-10-23,114,T28_BIO-N0P0K0,,,,,,5.0,0.651,220.0,70.7,0.0,,,,,,,,,,,,,,,70.0280112044818,,,,7.98,30.7,24.0,105.0,17.5,25.3,74.8,1.0,1.0,5.0,Si,0.105,175.0,Tomatoes,Quindio,5.4,10.8,5.4,10.8
2024-10-23,115,T1_N0P0K0,,,,,,4.0,0.667,235.0,70.5,0.0,,,,,,,,,,,,,,,74.8026483320601,,,,,,,,,,,,,,,,,Tomate ,Quindío,4.2,10.8,4.2,10.8
2024-10-23,116,T1_N0P0K0,,,,,,2.0,0.198,175.0,50.9,0.0,,,,,,,,,,,,,,,55.70409982174688,,,,,,,,,,,,,,,,,Tomate ,Quindío,3.7,10.8,3.7,10.8
2024-10-23,117,T1_N0P0K0,,,,,,6.0,0.829,235.0,70.0,0.0,,,,,,,,,,,,,,,74.8026483320601,,,,6.35,30.7,24.0,85.0,25.3,25.2,74.0,1.0,1.0,5.0,Si,0.085,253.0,Tomatoes,Quindio,3.2,10.8,3.2,10.8
2024-10-23,118,T14_N1P0K2,,,,,,2.0,0.548,285.0,80.6,0.0,,,,,,,,,,,,,,,90.71810542398778,,,,,,,,,,,,,,,,,Tomate ,Quindío,2.0,10.8,2.0,10.8
2024-10-23,119,T14_N1P0K2,,,,,,5.0,0.727,265.0,80.0,0.0,,,,,,,,,,,,,,,84.3519225872167,,,,,,,,,,,,,,,,,Tomate ,Quindío,1.5,10.8,1.5,10.8
2024-10-23,120,T14_N1P0K2,,,,,,4.0,0.552,230.0,70.2,0.0,,,,,,,,,,,,,,,73.21110262286733,,,,6.42,38.4,24.0,109.0,16.0,25.0,76.4,1.0,1.0,5.0,Si,0.109,160.0,Tomatoes,Quindio,1.0,10.8,1.0,10.8
2024-10-23,121,T5_N0P0K2,,,,,,7.0,0.93,230.0,60.7,0.0,,,,,,,,,,,,,,,73.21110262286733,,,,8.76,36.6,24.0,146.0,64.5,25.2,75.5,1.0,1.0,5.0,Si,0.146,645.0,Tomatoes,Quindio,1.0,12.0,1.0,12.0
2024-10-23,122,T5_N0P0K2,,,,,,8.0,0.873,230.0,70.8,0.0,,,,,,,,,,,,,,,73.21110262286733,,,,,,,,,,,,,,,,,Tomate ,Quindío,1.5,12.0,1.5,12.0
2024-10-23,123,T5_N0P0K2,,,,,,4.0,0.418,225.0,70.4,0.0,,,,,,,,,,,,,,,71.61955691367456,,,,,,,,,,,,,,,,,Tomate ,Quindío,2.0,12.0,2.0,12.0
2024-10-23,124,T30_BIO N2P2K2,,,,,,7.0,0.609,230.0,70.3,0.0,,,,,,,,,,,,,,,73.21110262286733,,,,6.44,32.3,24.4,84.0,17.1,25.2,71.5,1.0,1.0,5.0,Si,0.084,171.0,Tomatoes,Quindio,3.2,12.0,3.2,12.0
2024-10-23,125,T30_BIO N2P2K2,,,,,,7.0,0.791,230.0,70.1,0.0,,,,,,,,,,,,,,,73.21110262286733,,,,,,,,,,,,,,,,,Tomate ,Quindío,3.7,12.0,3.7,12.0
2024-10-23,126,T30_BIO N2P2K2,,,,,,8.0,0.802,220.0,70.1,0.0,,,,,,,,,,,,,,,70.0280112044818,,,,,,,,,,,,,,,,,Tomate ,Quindío,4.2,12.0,4.2,12.0
2024-10-23,127,T3_N0P2K0,,,,,,7.0,0.614,235.0,70.4,0.0,,,,,,,,,,,,,,,74.8026483320601,,,,8.49,34.1,24.4,71.0,15.4,25.4,73.0,1.0,1.0,5.0,Si,0.071,154.0,Tomatoes,Quindio,5.4,12.0,5.4,12.0
2024-10-23,128,T3_N0P2K0,,,,,,11.0,1.454,245.0,80.2,0.0,,,,,,,,,,,,,,,77.98573975044563,,,,,,,,,,,,,,,,,Tomate ,Quindío,5.9,12.0,5.9,12.0
2024-10-23,129,T3_N0P2K0,,,,,,9.0,0.968,225.0,70.6,0.0,,,,,,,,,,,,,,,71.61955691367456,,,,,,,,,,,,,,,,,Tomate ,Quindío,6.4,12.0,6.4,12.0
2024-10-23,130,T7_N0P1K2,,,,,,6.0,0.59,215.0,60.7,0.0,,,,,,,,,,,,,,,68.43646549528903,,,,6.42,33.1,24.8,200.0,14.9,25.4,72.8,1.0,1.0,5.0,Si,0.2,149.0,Tomatoes,Quindio,7.6,12.0,7.6,12.0
2024-10-23,131,T7_N0P1K2,,,,,,5.0,0.362,210.0,70.0,0.0,,,,,,,,,,,,,,,66.84491978609626,,,,,,,,,,,,,,,,,Tomate ,Quindío,8.1,12.0,8.1,12.0
2024-10-23,132,T7_N0P1K2,,,,,,4.0,0.633,195.0,70.1,0.0,,,,,,,,,,,,,,,62.070282658517954,,,,,,,,,,,,,,,,,Tomate ,Quindío,8.6,12.0,8.6,12.0
2024-10-23,133,T21_N2P2K0,,,,,,5.0,0.676,210.0,70.1,0.0,,,,,,,,,,,,,,,66.84491978609626,,,,,,,,,,,,,,,,,Tomate ,Quindío,8.6,13.2,8.6,13.2
2024-10-23,134,T21_N2P2K0,,,,,,4.0,0.482,210.0,60.4,1.0,,,,,,,,,,,,,,,66.84491978609626,,,,,,,,,,,,,,,,,Tomate ,Quindío,8.1,13.2,8.1,13.2
2024-10-23,135,T21_N2P2K0,,,,,,6.0,1.123,235.0,70.7,0.0,,,,,,,,,,,,,,,74.8026483320601,,,,7.87,24.6,26.4,132.0,27.9,26.6,68.3,1.0,1.0,5.0,Si,0.132,279.0,Tomatoes,Quindio,7.6,13.2,7.6,13.2
2024-10-23,136,T23_N2P0K2,,,,,,7.0,1.259,250.0,70.1,0.0,,,,,,,,,,,,,,,79.5772854596384,,,,,,,,,,,,,,,,,Tomate ,Quindío,6.4,13.2,6.4,13.2
2024-10-23,137,T23_N2P0K2,,,,,,7.0,1.267,240.0,70.7,2.0,,,,,,,,,,,,,,,76.39419404125286,,,,,,,,,,,,,,,,,Tomate ,Quindío,5.9,13.2,5.9,13.2
2024-10-23,138,T23_N2P0K2,,,,,,5.0,0.85,245.0,80.0,0.0,,,,,,,,,,,,,,,77.98573975044563,,,,7.8,27.7,27.2,180.0,25.7,27.0,67.8,1.0,1.0,5.0,Si,0.18,257.0,Tomatoes,Quindio,5.4,13.2,5.4,13.2
2024-10-23,139,T20_N2P1K0,,,,,,3.0,0.704,225.0,70.4,0.0,,,,,,,,,,,,,,,71.61955691367456,,,,,,,,,,,,,,,,,Tomate ,Quindío,4.2,13.2,4.2,13.2
2024-10-23,140,T20_N2P1K0,,,,,,6.0,1.006,225.0,70.3,0.0,,,,,,,,,,,,,,,71.61955691367456,,,,,,,,,,,,,,,,,Tomate ,Quindío,3.7,13.2,3.7,13.2
2024-10-23,141,T20_N2P1K0,,,,,,9.0,2.034,250.0,70.9,0.0,,,,,,,,,,,,,,,79.5772854596384,,,,7.0,27.0,26.4,233.0,32.9,27.5,64.6,1.0,1.0,5.0,Si,0.233,329.0,Tomatoes,Quindio,3.2,13.2,3.2,13.2
2024-10-23,142,T18_N1P2K2,,,,,,4.0,0.724,235.0,70.9,0.0,,,,,,,,,,,,,,,74.8026483320601,,,,,,,,,,,,,,,,,Tomate ,Quindío,2.0,13.2,2.0,13.2
2024-10-23,143,T18_N1P2K2,,,,,,5.0,0.726,210.0,70.0,0.0,,,,,,,,,,,,,,,66.84491978609626,,,,,,,,,,,,,,,,,Tomate ,Quindío,1.5,13.2,1.5,13.2
2024-10-23,144,T18_N1P2K2,,,,,,1.0,0.167,220.0,70.0,0.0,,,,,,,,,,,,,,,70.0280112044818,,,,7.88,35.6,26.0,144.0,89.5,25.9,70.9,1.0,1.0,5.0,Si,0.144,895.0,Tomatoes,Quindio,1.0,13.2,1.0,13.2
2024-10-23,145,T6_N0P1K1,,,,,,5.0,0.706,235.0,70.2,0.0,,,,,,,,,,,,,,,74.8026483320601,,,,6.34,27.7,26.0,145.0,99.1,27.1,71.3,1.0,1.0,5.0,Si,0.145,991.0,Tomatoes,Quindio,1.0,14.4,1.0,14.4
2024-10-23,146,T6_N0P1K1,,,,,,9.0,1.565,231.0,70.2,0.0,,,,,,,,,,,,,,,73.52941176470588,,,,,,,,,,,,,,,,,Tomate ,Quindío,1.5,14.4,1.5,14.4
2024-10-23,147,T6_N0P1K1,,,,,,6.0,1.047,230.0,70.4,0.0,,,,,,,,,,,,,,,73.21110262286733,,,,,,,,,,,,,,,,,Tomate ,Quindío,2.0,14.4,2.0,14.4
2024-10-23,148,T17_N1P2K1,,,,,,3.0,0.786,245.0,70.6,0.0,,,,,,,,,,,,,,,77.98573975044563,,,,8.15,22.8,26.8,178.0,26.1,27.4,60.9,1.0,1.0,5.0,Si,0.178,261.0,Tomatoes,Quindio,3.2,14.4,3.2,14.4
2024-10-23,149,T17_N1P2K1,,,,,,7.0,0.965,220.0,70.0,0.0,,,,,,,,,,,,,,,70.0280112044818,,,,,,,,,,,,,,,,,Tomate ,Quindío,3.7,14.4,3.7,14.4
2024-10-23,150,T17_N1P2K1,,,,,,4.0,0.788,225.0,70.3,0.0,,,,,,,,,,,,,,,71.61955691367456,,,,,,,,,,,,,,,,,Tomate ,Quindío,4.2,14.4,4.2,14.4
2024-10-23,151,T25_N2P1K2,,,,,,6.0,0.978,230.0,70.1,0.0,,,,,,,,,,,,,,,73.21110262286733,,,,8.16,24.4,27.3,160.0,24.4,27.0,66.7,1.0,1.0,5.0,Si,0.16,244.0,Tomatoes,Quindio,5.4,14.4,5.4,14.4
2024-10-23,152,T25_N2P1K2,,,,,,8.0,1.236,225.0,70.3,0.0,,,,,,,,,,,,,,,71.61955691367456,,,,,,,,,,,,,,,,,Tomate ,Quindío,5.9,14.4,5.9,14.4
2024-10-23,153,T25_N2P1K2,,,,,,5.0,0.854,210.0,70.5,0.0,,,,,,,,,,,,,,,66.84491978609626,,,,,,,,,,,,,,,,,Tomate ,Quindío,6.4,14.4,6.4,14.4
2024-10-23,154,T29_BIO N1P1K1,,,,,,9.0,1.513,225.0,70.1,0.0,,,,,,,,,,,,,,,71.61955691367456,,,,7.82,26.1,26.8,23.0,26.4,26.6,63.2,1.0,1.0,5.0,Si,0.023,264.0,Tomatoes,Quindio,7.6,14.4,7.6,14.4
2024-10-23,155,T29_BIO N1P1K1,,,,,,7.0,1.338,225.0,70.3,0.0,,,,,,,,,,,,,,,71.61955691367456,,,,,,,,,,,,,,,,,Tomate ,Quindío,8.1,14.4,8.1,14.4
2024-10-23,156,T29_BIO N1P1K1,,,,,,4.0,0.669,210.0,70.2,0.0,,,,,,,,,,,,,,,66.84491978609626,,,,,,,,,,,,,,,,,Tomate ,Quindío,8.6,14.4,8.6,14.4
2024-10-23,157,T2_N0P1K0,,,,,,3.0,0.761,265.0,80.4,0.0,,,,,,,,,,,,,,,84.3519225872167,,,,,,,,,,,,,,,,,Tomate ,Quindío,8.6,15.6,8.6,15.6
2024-10-23,158,T2_N0P1K0,,,,,,5.0,0.891,250.0,80.0,0.0,,,,,,,,,,,,,,,79.5772854596384,,,,,,,,,,,,,,,,,Tomate ,Quindío,8.1,15.6,8.1,15.6
2024-10-23,159,T2_N0P1K0,,,,,,6.0,1.185,235.0,70.5,0.0,,,,,,,,,,,,,,,74.8026483320601,,,,7.36,29.2,25.6,181.0,26.1,26.4,65.6,1.0,1.0,5.0,Si,0.181,261.0,Tomatoes,Quindio,7.6,15.6,7.6,15.6
2024-10-23,160,T19_N2P0K0,,,,,,2.0,0.382,215.0,60.8,0.0,,,,,,,,,,,,,,,68.43646549528903,,,,,,,,,,,,,,,,,Tomate ,Quindío,6.4,15.6,6.4,15.6
2024-10-23,161,T19_N2P0K0,,,,,,4.0,0.693,210.0,60.8,0.0,,,,,,,,,,,,,,,66.84491978609626,,,,,,,,,,,,,,,,,Tomate ,Quindío,5.9,15.6,5.9,15.6
2024-10-23,162,T19_N2P0K0,,,,,,5.0,0.994,255.0,80.3,0.0,,,,,,,,,,,,,,,81.16883116883118,,,,6.67,21.9,25.2,146.0,28.5,26.3,70.1,1.0,1.0,5.0,Si,0.146,285.0,Tomatoes,Quindio,5.4,15.6,5.4,15.6
2024-10-23,163,T8_N0P2K1,,,,,,6.0,1.089,240.0,70.9,0.0,,,,,,,,,,,,,,,76.39419404125286,,,,,,,,,,,,,,,,,Tomate ,Quindío,4.2,15.6,4.2,15.6
2024-10-23,164,T8_N0P2K1,,,,,,4.0,0.719,215.0,70.4,0.0,,,,,,,,,,,,,,,68.43646549528903,,,,,,,,,,,,,,,,,Tomate ,Quindío,3.7,15.6,3.7,15.6
2024-10-23,165,T8_N0P2K1,,,,,,4.0,0.71,220.0,70.4,0.0,,,,,,,,,,,,,,,70.0280112044818,,,,6.27,25.1,25.6,335.0,20.6,26.2,66.1,1.0,1.0,5.0,Si,0.335,206.0,Tomatoes,Quindio,3.2,15.6,3.2,15.6
2024-10-23,166,T15_N1P1K1,,,,,,6.0,0.74,210.0,60.8,0.0,,,,,,,,,,,,,,,66.84491978609626,,,,,,,,,,,,,,,,,Tomate ,Quindío,2.0,15.6,2.0,15.6
2024-10-23,167,T15_N1P1K1,,,,,,8.0,1.475,220.0,70.2,0.0,,,,,,,,,,,,,,,70.0280112044818,,,,,,,,,,,,,,,,,Tomate ,Quindío,1.5,15.6,1.5,15.6
2024-10-23,168,T15_N1P1K1,,,,,,5.0,1.275,210.0,70.6,0.0,,,,,,,,,,,,,,,66.84491978609626,,,,8.83,25.8,25.6,338.0,24.4,26.1,67.9,1.0,1.0,5.0,Si,0.338,244.0,Tomatoes,Quindio,1.0,15.6,1.0,15.6
2024-10-23,169,T24_N2P1K1,,,,,,6.0,0.737,225.0,70.2,0.0,,,,,,,,,,,,,,,71.61955691367456,,,,6.34,23.4,25.6,567.0,16.2,26.1,69.8,1.0,1.0,5.0,Si,0.567,162.0,Tomatoes,Quindio,1.0,16.8,1.0,16.8
2024-10-23,170,T24_N2P1K1,,,,,,6.0,1.342,265.0,80.1,0.0,,,,,,,,,,,,,,,84.3519225872167,,,,,,,,,,,,,,,,,Tomate ,Quindío,1.5,16.8,1.5,16.8
2024-10-23,171,T24_N2P1K1,,,58.8,26.0,1.0,7.0,1.258,220.0,70.2,0.0,,,,,,,,6.9,42.0,19.0,2.0,6.0,0.209,,70.0280112044818,,,,6.4,26.2,25.6,570.0,16.2,26.1,67.9,1.0,1.0,5.0,Si,0.57,162.0,Tomatoes,Quindio,2.0,16.8,2.0,16.8
2024-10-23,172,T11_N1P1K0,,,,,,2.0,0.382,220.0,70.4,0.0,,,,,,,,,,,,,,,70.0280112044818,,,,7.0,22.1,25.6,391.0,14.7,26.4,66.0,1.0,1.0,5.0,Si,0.391,147.0,Tomatoes,Quindio,3.2,16.8,3.2,16.8
2024-10-23,173,T11_N1P1K0,,,,,,4.0,0.693,215.0,70.0,0.0,,,,,,,,,,,,,,,68.43646549528903,,,,,,,,,,,,,,,,,Tomate ,Quindío,3.7,16.8,3.7,16.8
2024-10-23,174,T11_N1P1K0,,,,,,6.0,0.994,200.0,80.4,0.0,,,,,,,,,,,,,,,63.66182836771072,,,,,,,,,,,,,,,,,Tomate ,Quindío,4.2,16.8,4.2,16.8
2024-10-23,175,T27_N2P2K2,,,,,,7.0,1.417,245.0,80.0,0.0,,,,,,,,,,,,,,,77.98573975044563,,,,6.46,21.5,25.6,234.0,27.9,26.3,67.4,1.0,1.0,5.0,Si,0.234,279.0,Tomatoes,Quindio,5.4,16.8,5.4,16.8
2024-10-23,176,T27_N2P2K2,,,,,,8.0,1.514,235.0,60.9,0.0,,,,,,,,,,,,,,,74.8026483320601,,,,,,,,,,,,,,,,,Tomate ,Quindío,5.9,16.8,5.9,16.8
2024-10-23,177,T27_N2P2K2,,,,,,5.0,1.205,225.0,70.5,0.0,,,,,,,,,,,,,,,71.61955691367456,,,,,,,,,,,,,,,,,Tomate ,Quindío,6.4,16.8,6.4,16.8
2024-10-23,178,T4_N0P0K1,,,,,,3.0,0.683,265.0,80.2,0.0,,,,,,,,,,,,,,,84.3519225872167,,,,7.87,25.5,26.0,84.0,25.0,26.5,64.9,1.0,1.0,5.0,Si,0.084,250.0,Tomatoes,Quindio,7.6,16.8,7.6,16.8
2024-10-23,179,T4_N0P0K1,,,,,,7.0,1.217,210.0,60.7,0.0,,,,,,,,,,,,,,,66.84491978609626,,,,,,,,,,,,,,,,,Tomate ,Quindío,8.1,16.8,8.1,16.8
2024-10-23,180,T4_N0P0K1,,,,,,5.0,0.93,220.0,70.4,0.0,,,,,,,,,,,,,,,70.0280112044818,,,,,,,,,,,,,,,,,Tomate ,Quindío,8.6,16.8,8.6,16.8
2024-10-30,1,T27_N2P2K2,,,,,,8.0,1.396,225.0,60.8,0.0,,,,,,,,,,,,,,,71.61955691367456,,,,6.29,39.1,24.1,130.0,8.7,24.2,76.2,1.0,1.0,5.0,Si,0.13,87.0,Tomatoes,Quindio,1.0,0.0,1.0,0.0
2024-10-30,2,T27_N2P2K2,,,,,,5.0,0.929,210.0,70.0,0.0,,,,,,,,,,,,,,,66.84491978609626,,,,,,,,,,,,,,,,,Tomate ,Quindío,1.5,0.0,1.5,0.0
2024-10-30,3,T27_N2P2K2,,,,,,5.0,0.718,245.0,70.7,1.0,,,,,,,,,,,,,,,77.98573975044563,,,,,,,,,,,,,,,,,Tomate ,Quindío,2.0,0.0,2.0,0.0
2024-10-30,4,T24_N2P1K1,,,,,,5.0,0.821,225.0,60.7,0.0,,,,,,,,,,,,,,,71.61955691367456,,,,6.43,35.1,24.1,64.0,8.2,24.2,80.0,1.0,1.0,5.0,Si,0.064,82.0,Tomatoes,Quindio,3.2,0.0,3.2,0.0
2024-10-30,5,T24_N2P1K1,,,,,,4.0,0.646,210.0,70.3,0.0,,,,,,,,,,,,,,,66.84491978609626,,,,,,,,,,,,,,,,,Tomate ,Quindío,3.7,0.0,3.7,0.0
2024-10-30,6,T24_N2P1K1,,,,,,8.0,1.349,220.0,70.3,0.0,,,,,,,,,,,,,,,70.0280112044818,,,,,,,,,,,,,,,,,Tomate ,Quindío,4.2,0.0,4.2,0.0
2024-10-30,7,T4_N0P0K1,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,Tomate ,Quindío,5.4,0.0,5.4,0.0
2024-10-30,8,T4_N0P0K1,,,,,,4.0,0.689,215.0,70.2,,,,,,,,,,,,,,,,68.43646549528903,,,,,,,,,,,,,,,,,Tomate ,Quindío,5.9,0.0,5.9,0.0
2024-10-30,9,T4_N0P0K1,,,,,,7.0,1.185,220.0,70.3,1.0,,,,,,,,,,,,,,,70.0280112044818,,,,,,,,,,,,,,,,,Tomate ,Quindío,6.4,0.0,6.4,0.0
2024-10-30,10,T15_N1P1K1,,,,,,9.0,1.268,205.0,60.7,1.0,,,,,,,,,,,,,,,65.25337407690348,,,,6.49,34.6,24.1,90.0,11.7,23.9,78.6,1.0,1.0,5.0,Si,0.09,117.0,Tomatoes,Quindio,7.6,0.0,7.6,0.0
2024-10-30,11,T15_N1P1K1,,,,,,6.0,1.031,215.0,60.8,0.0,,,,,,,,,,,,,,,68.43646549528903,,,,,,,,,,,,,,,,,Tomate ,Quindío,8.1,0.0,8.1,0.0
2024-10-30,12,T15_N1P1K1,,,70.0,13.0,0.0,2.0,0.297,205.0,60.8,0.0,,,,,,,,7.1,6.0,4.0,5.0,17.0,0.051,,65.25337407690348,,,,6.46,36.3,24.1,64.0,10.6,23.8,78.7,1.0,1.0,5.0,Si,0.064,106.0,Tomatoes,Quindio,8.6,0.0,8.6,0.0
